Delivery Week,Producer Code,Product ID,Product,Quantity,Cost
9/27/2021,SGC,3592,Broccoli,10,3145
10/11/2021,SGC,3592,Broccoli,10,3145
9/27/2021,WKH,3592,Broccoli,10,3145
10/11/2021,WKH,3592,Broccoli,10,3145
9/27/2021,YMF,3592,Broccoli,30,3145
10/11/2021,YMF,3592,Broccoli,30,3145
10/4/2021,LXF,3079,Brussels Sprouts,40,4216
10/4/2021,D2D,3079,Brussels Sprouts,10,4216
10/4/2021,NTN,3079,Brussels Sprouts,10,4216
10/4/2021,YMF,3079,Brussels Sprouts,30,4216
7/19/2021,CHO,3754,Cabbage,10,3400
11/1/2021,AFC,3754,Cabbage,5,3400
11/8/2021,AFC,3754,Cabbage,15,3400
11/15/2021,AFC,3754,Cabbage,5,3400
11/22/2021,AFC,3754,Cabbage,5,3400
11/1/2021,D2D,3754,Cabbage,15,3400
11/8/2021,D2D,3754,Cabbage,15,3400
11/15/2021,D2D,3754,Cabbage,15,3400
11/22/2021,D2D,3754,Cabbage,15,3400
11/1/2021,NTN,3754,Cabbage,15,3400
11/8/2021,NTN,3754,Cabbage,15,3400
11/15/2021,NTN,3754,Cabbage,15,3400
11/22/2021,NTN,3754,Cabbage,15,3400
10/18/2021,SGC,3754,Cabbage,10,3400
10/18/2021,SGC,3754,Cabbage,10,3400
11/1/2021,SGC,3754,Cabbage,15,3400
11/8/2021,SGC,3754,Cabbage,5,3400
11/15/2021,SGC,3754,Cabbage,15,3400
11/22/2021,SGC,3754,Cabbage,15,3400
7/19/2021,UNK,3754,Cabbage,10,3400
8/30/2021,CVP,3755,"Carrots, Orange Bulk",30,3162
9/13/2021,CVP,3755,"Carrots, Orange Bulk",30,3162
10/4/2021,CVP,3755,"Carrots, Orange Bulk",30,3162
10/11/2021,CVP,3755,"Carrots, Orange Bulk",30,3162
10/18/2021,CVP,3755,"Carrots, Orange Bulk",30,3162
10/25/2021,CVP,3755,"Carrots, Orange Bulk",30,3162
9/13/2021,HAF,3755,"Carrots, Orange Bulk",12,3162
10/4/2021,HAF,3755,"Carrots, Orange Bulk",12,3162
10/11/2021,HAF,3755,"Carrots, Orange Bulk",12,3162
10/18/2021,HAF,3755,"Carrots, Orange Bulk",12,3162
10/25/2021,HAF,3755,"Carrots, Orange Bulk",12,3162
8/30/2021,POG,3755,"Carrots, Orange Bulk",36,3162
9/13/2021,LXF,3755,"Carrots, Orange Bulk",36,3162
8/30/2021,D2D,3755,"Carrots, Orange Bulk",27,3162
9/13/2021,D2D,3755,"Carrots, Orange Bulk",30,3162
10/4/2021,D2D,3755,"Carrots, Orange Bulk",30,3162
10/11/2021,D2D,3755,"Carrots, Orange Bulk",30,3162
10/18/2021,D2D,3755,"Carrots, Orange Bulk",30,3162
10/25/2021,D2D,3755,"Carrots, Orange Bulk",30,3162
8/30/2021,NTN,3755,"Carrots, Orange Bulk",30,3162
9/13/2021,NTN,3755,"Carrots, Orange Bulk",30,3162
10/4/2021,NTN,3755,"Carrots, Orange Bulk",30,3162
10/11/2021,NTN,3755,"Carrots, Orange Bulk",30,3162
10/18/2021,NTN,3755,"Carrots, Orange Bulk",30,3162
10/25/2021,NTN,3755,"Carrots, Orange Bulk",30,3162
8/30/2021,RSV,3755,"Carrots, Orange Bulk",15,3162
9/13/2021,RSV,3755,"Carrots, Orange Bulk",15,3162
10/4/2021,RSV,3755,"Carrots, Orange Bulk",15,3162
10/11/2021,RSV,3755,"Carrots, Orange Bulk",15,3162
10/18/2021,RSV,3755,"Carrots, Orange Bulk",15,3162
10/25/2021,RSV,3755,"Carrots, Orange Bulk",15,3162
8/30/2021,YMF,3755,"Carrots, Orange Bulk",30,3162
9/13/2021,YMF,3755,"Carrots, Orange Bulk",15,3162
10/4/2021,YMF,3755,"Carrots, Orange Bulk",15,3162
10/11/2021,YMF,3755,"Carrots, Orange Bulk",15,3162
10/18/2021,YMF,3755,"Carrots, Orange Bulk",15,3162
10/25/2021,YMF,3755,"Carrots, Orange Bulk",15,3162
9/20/2021,LXF,3132,"Carrots, Rainbow Bulk",24,3162
9/20/2021,LXF,3132,"Carrots, Rainbow Bulk",40,3162
10/4/2021,LXF,3132,"Carrots, Rainbow Bulk",24,3162
10/4/2021,LXF,3132,"Carrots, Rainbow Bulk",60,3162
10/11/2021,LXF,3132,"Carrots, Rainbow Bulk",40,3162
10/11/2021,LXF,3132,"Carrots, Rainbow Bulk",60,3162
10/18/2021,LXF,3132,"Carrots, Rainbow Bulk",60,3162
10/25/2021,LXF,3132,"Carrots, Rainbow Bulk",24,3162
10/25/2021,LXF,3132,"Carrots, Rainbow Bulk",60,3162
11/8/2021,LXF,3132,"Carrots, Rainbow Bulk",40,3162
11/22/2021,LXF,3132,"Carrots, Rainbow Bulk",24,3162
8/9/2021,WKH,3132,"Carrots, Rainbow Bulk",18,3162
9/20/2021,WKH,3132,"Carrots, Rainbow Bulk",12,3162
10/4/2021,WKH,3132,"Carrots, Rainbow Bulk",12,3162
10/4/2021,WKH,3132,"Carrots, Rainbow Bulk",60,3162
10/11/2021,WKH,3132,"Carrots, Rainbow Bulk",60,3162
10/18/2021,WKH,3132,"Carrots, Rainbow Bulk",60,3162
10/25/2021,WKH,3132,"Carrots, Rainbow Bulk",12,3162
10/25/2021,WKH,3132,"Carrots, Rainbow Bulk",60,3162
11/22/2021,WKH,3132,"Carrots, Rainbow Bulk",12,3162
8/9/2021,YMF,3132,"Carrots, Rainbow Bulk",18,3162
10/4/2021,YMF,3132,"Carrots, Rainbow Bulk",12,3162
10/11/2021,YMF,3132,"Carrots, Rainbow Bulk",12,3162
10/18/2021,YMF,3132,"Carrots, Rainbow Bulk",12,3162
10/25/2021,YMF,3132,"Carrots, Rainbow Bulk",12,3162
9/13/2021,DTF,3807,Cauliflower,50,2300
9/27/2021,DTF,3807,Cauliflower,50,2300
9/20/2021,NTN,3807,Cauliflower,23,2300
10/4/2021,NTN,3807,Cauliflower,23,2300
10/18/2021,NTN,3807,Cauliflower,23,2300
9/13/2021,SGC,3807,Cauliflower,25,2300
9/27/2021,SGC,3807,Cauliflower,25,2300
9/13/2021,YMF,3807,Cauliflower,25,2300
9/27/2021,YMF,3807,Cauliflower,25,2300
6/28/2021,SEE,9999,Cilantro,19,3600
7/26/2021,POG,9999,Cilantro,38,3600
7/12/2021,HAF,3361,"Cucumbers, Slicing",38,2000
7/12/2021,CHO,3361,"Cucumbers, Slicing",30,2000
7/19/2021,CHO,3361,"Cucumbers, Slicing",30,2000
7/26/2021,CHO,3361,"Cucumbers, Slicing",30,2000
8/2/2021,CHO,3361,"Cucumbers, Slicing",30,2000
8/9/2021,CHO,3361,"Cucumbers, Slicing",30,2000
8/16/2021,CHO,3361,"Cucumbers, Slicing",30,2000
7/12/2021,CBS,3361,"Cucumbers, Slicing",30,2000
7/19/2021,CBS,3361,"Cucumbers, Slicing",30,2000
7/26/2021,CBS,3361,"Cucumbers, Slicing",30,2000
8/2/2021,CBS,3361,"Cucumbers, Slicing",30,2000
8/9/2021,CBS,3361,"Cucumbers, Slicing",30,2000
8/16/2021,CBS,3361,"Cucumbers, Slicing",30,2000
7/5/2021,LXF,3361,"Cucumbers, Slicing",30,2000
7/19/2021,LXF,3361,"Cucumbers, Slicing",30,2000
8/2/2021,LXF,3361,"Cucumbers, Slicing",30,2000
7/12/2021,CLP,3361,"Cucumbers, Slicing",6,2000
7/19/2021,CLP,3361,"Cucumbers, Slicing",6,2000
7/26/2021,CLP,3361,"Cucumbers, Slicing",6,2000
8/2/2021,CLP,3361,"Cucumbers, Slicing",6,2000
8/9/2021,CLP,3361,"Cucumbers, Slicing",6,2000
8/16/2021,CLP,3361,"Cucumbers, Slicing",6,2000
7/12/2021,MHG,3361,"Cucumbers, Slicing",30,2000
7/19/2021,MHG,3361,"Cucumbers, Slicing",30,2000
7/26/2021,MHG,3361,"Cucumbers, Slicing",30,2000
8/2/2021,MHG,3361,"Cucumbers, Slicing",30,2000
8/9/2021,MHG,3361,"Cucumbers, Slicing",30,2000
8/16/2021,MHG,3361,"Cucumbers, Slicing",30,2000
7/12/2021,SGC,3361,"Cucumbers, Slicing",6,2000
7/19/2021,SGC,3361,"Cucumbers, Slicing",6,2000
7/26/2021,SGC,3361,"Cucumbers, Slicing",6,2000
8/2/2021,SGC,3361,"Cucumbers, Slicing",6,2000
8/9/2021,SGC,3361,"Cucumbers, Slicing",6,2000
8/16/2021,SGC,3361,"Cucumbers, Slicing",6,2000
7/5/2021,WKH,3361,"Cucumbers, Slicing",15,2000
7/12/2021,WKH,3361,"Cucumbers, Slicing",30,2000
7/19/2021,WKH,3361,"Cucumbers, Slicing",15,2000
7/19/2021,WKH,3361,"Cucumbers, Slicing",30,2000
7/26/2021,WKH,3361,"Cucumbers, Slicing",30,2000
8/2/2021,WKH,3361,"Cucumbers, Slicing",15,2000
8/2/2021,WKH,3361,"Cucumbers, Slicing",30,2000
8/9/2021,WKH,3361,"Cucumbers, Slicing",30,2000
8/16/2021,WKH,3361,"Cucumbers, Slicing",30,2000
8/9/2021,D2D,3758,"Eggplant, African (Bitter Ball)",33,2000
8/16/2021,D2D,3758,"Eggplant, African (Bitter Ball)",33,2000
8/23/2021,D2D,3758,"Eggplant, African (Bitter Ball)",33,2000
8/9/2021,PLT,3758,"Eggplant, African (Bitter Ball)",33,2000
8/16/2021,PLT,3758,"Eggplant, African (Bitter Ball)",33,2000
8/23/2021,PLT,3758,"Eggplant, African (Bitter Ball)",33,2000
8/23/2021,KLF,3717,"Eggplant, Globe",25,3162
9/13/2021,KLF,3717,"Eggplant, Globe",25,3162
8/16/2021,POG,3717,"Eggplant, Globe",36,3162
8/2/2021,CLP,3717,"Eggplant, Globe",18,3162
8/23/2021,CLP,3717,"Eggplant, Globe",50,3162
9/13/2021,CLP,3717,"Eggplant, Globe",50,3162
8/2/2021,YMF,3717,"Eggplant, Globe",18,3162
8/23/2021,YMF,3717,"Eggplant, Globe",25,3162
9/13/2021,YMF,3717,"Eggplant, Globe",25,3162
7/5/2021,SEE,3326,Fennel,38,4200
6/14/2021,SEE,3304,Garlic scapes,38,4800
6/21/2021,POG,3669,"Greens, Chard",38,3600
8/16/2021,POG,3669,"Greens, Chard",38,3600
7/12/2021,HAF,3138,"Greens, Collard-24 ct",38,3600
8/2/2021,HAF,3138,"Greens, Collard-24 ct",38,3600
9/13/2021,HAF,3138,"Greens, Collard-24 ct",8,3600
7/12/2021,AFC,3138,"Greens, Collard-24 ct",5,3600
8/16/2021,AFC,3138,"Greens, Collard-24 ct",5,3600
9/13/2021,AFC,3138,"Greens, Collard-24 ct",5,3600
9/13/2021,KSL,3138,"Greens, Collard-24 ct",10,3600
9/13/2021,MLP,3138,"Greens, Collard-24 ct",10,3600
7/12/2021,D2D,3138,"Greens, Collard-24 ct",10,3600
8/16/2021,D2D,3138,"Greens, Collard-24 ct",10,3600
9/13/2021,D2D,3138,"Greens, Collard-24 ct",10,3600
9/13/2021,PLT,3138,"Greens, Collard-24 ct",10,3600
7/12/2021,MLG,3138,"Greens, Collard-24 ct",10,3600
8/16/2021,MLG,3138,"Greens, Collard-24 ct",10,3600
9/13/2021,MLG,3138,"Greens, Collard-24 ct",10,3600
9/6/2021,HAF,3813,"Greens, Kale-24 ct",8,3600
7/19/2021,CHO,3813,"Greens, Kale-24 ct",10,3600
8/2/2021,CHO,3813,"Greens, Kale-24 ct",10,3600
8/16/2021,CHO,3813,"Greens, Kale-24 ct",10,3600
9/20/2021,CHO,3813,"Greens, Kale-24 ct",10,3600
9/6/2021,AFC,3813,"Greens, Kale-24 ct",8,3600
7/19/2021,CLP,3813,"Greens, Kale-24 ct",10,3600
8/2/2021,CLP,3813,"Greens, Kale-24 ct",10,3600
8/16/2021,CLP,3813,"Greens, Kale-24 ct",10,3600
9/6/2021,CLP,3813,"Greens, Kale-24 ct",8,3600
9/20/2021,CLP,3813,"Greens, Kale-24 ct",10,3600
7/19/2021,D2D,3813,"Greens, Kale-24 ct",10,3600
8/2/2021,D2D,3813,"Greens, Kale-24 ct",10,3600
8/16/2021,D2D,3813,"Greens, Kale-24 ct",10,3600
9/6/2021,D2D,3813,"Greens, Kale-24 ct",8,3600
9/20/2021,D2D,3813,"Greens, Kale-24 ct",10,3600
6/7/2021,NTN,3813,"Greens, Kale-24 ct",15,3600
7/19/2021,NTN,3813,"Greens, Kale-24 ct",10,3600
8/2/2021,NTN,3813,"Greens, Kale-24 ct",10,3600
8/16/2021,NTN,3813,"Greens, Kale-24 ct",10,3600
9/20/2021,NTN,3813,"Greens, Kale-24 ct",10,3600
7/19/2021,PLT,3813,"Greens, Kale-24 ct",10,3600
8/2/2021,PLT,3813,"Greens, Kale-24 ct",10,3600
8/16/2021,PLT,3813,"Greens, Kale-24 ct",10,3600
9/6/2021,PLT,3813,"Greens, Kale-24 ct",6,3600
9/20/2021,PLT,3813,"Greens, Kale-24 ct",10,3600
6/14/2021,YMF,3813,"Greens, Kale-24 ct",38,3600
10/18/2021,YMF,3813,"Greens, Kale-24 ct",38,3600
7/19/2021,HAF,3364,"Greens, Mustard-24 ct",38,3600
8/23/2021,HAF,3364,"Greens, Mustard-24 ct",38,3600
8/16/2021,CHO,3364,"Greens, Mustard-24 ct",5,3600
9/6/2021,CHO,3364,"Greens, Mustard-24 ct",5,3600
9/20/2021,CHO,3364,"Greens, Mustard-24 ct",5,3600
8/16/2021,KLF,3364,"Greens, Mustard-24 ct",10,3600
9/6/2021,KLF,3364,"Greens, Mustard-24 ct",10,3600
9/20/2021,KLF,3364,"Greens, Mustard-24 ct",10,3600
8/16/2021,PLT,3364,"Greens, Mustard-24 ct",10,3600
9/6/2021,PLT,3364,"Greens, Mustard-24 ct",10,3600
9/20/2021,PLT,3364,"Greens, Mustard-24 ct",10,3600
11/15/2021,SEE,9998,"Greens, Spinach",75,4440
11/29/2021,SEE,9998,"Greens, Spinach",75,4440
8/16/2021,LXF,3539,Ground cherries,75,3360
6/14/2021,POG,3775,Kohlrabi,36,3000
7/5/2021,YMF,3775,Kohlrabi,18,3000
10/11/2021,YMF,3775,Kohlrabi,18,3000
6/14/2021,DTF,3806,"Lettuce, Head-24 ct",15,3600
6/21/2021,DTF,3806,"Lettuce, Head-24 ct",15,3600
6/28/2021,DTF,3806,"Lettuce, Head-24 ct",15,3600
7/5/2021,DTF,3806,"Lettuce, Head-24 ct",15,3600
6/21/2021,HAF,3806,"Lettuce, Head-24 ct",10,3600
7/5/2021,HAF,3806,"Lettuce, Head-24 ct",10,3600
6/21/2021,CHO,3806,"Lettuce, Head-24 ct",15,3600
6/28/2021,CHO,3806,"Lettuce, Head-24 ct",15,3600
7/5/2021,CHO,3806,"Lettuce, Head-24 ct",15,3600
7/5/2021,CHO,3806,"Lettuce, Head-24 ct",15,3600
6/7/2021,POG,3806,"Lettuce, Head-24 ct",38,3600
6/28/2021,POG,3806,"Lettuce, Head-24 ct",38,3600
6/14/2021,WKH,3806,"Lettuce, Head-24 ct",5,3600
6/21/2021,WKH,3806,"Lettuce, Head-24 ct",13,3600
6/21/2021,WKH,3806,"Lettuce, Head-24 ct",5,3600
6/28/2021,WKH,3806,"Lettuce, Head-24 ct",15,3600
7/5/2021,WKH,3806,"Lettuce, Head-24 ct",13,3600
7/5/2021,WKH,3806,"Lettuce, Head-24 ct",5,3600
6/7/2021,YMF,3806,"Lettuce, Head-24 ct",38,3600
6/21/2021,YMF,3806,"Lettuce, Head-24 ct",15,3600
6/21/2021,YMF,3806,"Lettuce, Head-24 ct",23,3600
6/28/2021,YMF,3806,"Lettuce, Head-24 ct",5,3600
7/5/2021,YMF,3806,"Lettuce, Head-24 ct",15,3600
11/8/2021,SEE,3806,"Lettuce, Salanova",75,3600
8/23/2021,SGC,3091,"Melon, Honeydew",38,2010
8/23/2021,SGC,3091,"Melon, Honeydew",50,2010
8/30/2021,SGC,3091,"Melon, Honeydew",50,2010
9/6/2021,SGC,3089,"Melon, Watermelon",46,3800
8/16/2021,AFC,3405,Okra,6,5100
8/23/2021,AFC,3405,Okra,6,5100
9/6/2021,MKV,3405,Okra,30,5100
9/13/2021,MKV,3405,Okra,30,5100
9/20/2021,MKV,3405,Okra,30,5100
8/16/2021,PLT,3405,Okra,30,5100
8/23/2021,PLT,3405,Okra,30,5100
8/9/2021,KHF,3759,"Onions, Bulb",23,4000
8/30/2021,KHF,3759,"Onions, Bulb",23,4000
10/18/2021,LKW,3759,"Onions, Bulb",5,4000
8/30/2021,LXF,3759,"Onions, Bulb",20,4000
9/13/2021,LXF,3759,"Onions, Bulb",20,4000
10/4/2021,LXF,3759,"Onions, Bulb",20,4000
11/1/2021,LXF,3759,"Onions, Bulb",20,4000
11/15/2021,LXF,3759,"Onions, Bulb",20,4000
7/26/2021,MLP,3759,"Onions, Bulb",15,4000
7/26/2021,MKV,3759,"Onions, Bulb",15,4000
8/9/2021,MKV,3759,"Onions, Bulb",20,4000
9/6/2021,MKV,3759,"Onions, Bulb",10,4000
9/6/2021,MKV,3759,"Onions, Bulb",20,4000
9/20/2021,MKV,3759,"Onions, Bulb",20,4000
10/18/2021,MKV,3759,"Onions, Bulb",20,4000
11/8/2021,MKV,3759,"Onions, Bulb",20,4000
10/18/2021,NTN,3759,"Onions, Bulb",10,4000
8/9/2021,PBY,3759,"Onions, Bulb",20,4000
9/6/2021,PBY,3759,"Onions, Bulb",13,4000
9/6/2021,PBY,3759,"Onions, Bulb",20,4000
9/20/2021,PBY,3759,"Onions, Bulb",20,4000
10/18/2021,PBY,3759,"Onions, Bulb",20,4000
11/8/2021,PBY,3759,"Onions, Bulb",20,4000
8/30/2021,MLG,3759,"Onions, Bulb",20,4000
9/13/2021,MLG,3759,"Onions, Bulb",20,4000
10/4/2021,MLG,3759,"Onions, Bulb",20,4000
11/1/2021,MLG,3759,"Onions, Bulb",20,4000
11/15/2021,MLG,3759,"Onions, Bulb",20,4000
8/9/2021,SGC,3759,"Onions, Bulb",20,4000
9/6/2021,SGC,3759,"Onions, Bulb",20,4000
9/20/2021,SGC,3759,"Onions, Bulb",20,4000
10/18/2021,SGC,3759,"Onions, Bulb",20,4000
11/8/2021,SGC,3759,"Onions, Bulb",7,4000
11/8/2021,SGC,3759,"Onions, Bulb",20,4000
8/30/2021,SGC,3759,"Onions, Bulb",20,4000
9/13/2021,SGC,3759,"Onions, Bulb",20,4000
10/4/2021,SGC,3759,"Onions, Bulb",20,4000
11/1/2021,SGC,3759,"Onions, Bulb",20,4000
11/8/2021,SGC,3759,"Onions, Bulb",8,4000
11/15/2021,SGC,3759,"Onions, Bulb",20,4000
8/9/2021,SGC,3759,"Onions, Bulb",20,4000
9/6/2021,SGC,3759,"Onions, Bulb",20,4000
9/20/2021,SGC,3759,"Onions, Bulb",20,4000
10/18/2021,SGC,3759,"Onions, Bulb",20,4000
11/8/2021,SGC,3759,"Onions, Bulb",8,4000
11/8/2021,SGC,3759,"Onions, Bulb",20,4000
8/30/2021,SXF,3759,"Onions, Bulb",20,4000
9/13/2021,SXF,3759,"Onions, Bulb",20,4000
10/4/2021,SXF,3759,"Onions, Bulb",20,4000
11/1/2021,SXF,3759,"Onions, Bulb",20,4000
11/15/2021,SXF,3759,"Onions, Bulb",20,4000
8/9/2021,WKH,3759,"Onions, Bulb",20,4000
9/6/2021,WKH,3759,"Onions, Bulb",20,4000
9/20/2021,WKH,3759,"Onions, Bulb",20,4000
10/18/2021,WKH,3759,"Onions, Bulb",20,4000
11/8/2021,WKH,3759,"Onions, Bulb",20,4000
8/30/2021,YMF,3759,"Onions, Bulb",20,4000
9/13/2021,YMF,3759,"Onions, Bulb",20,4000
10/4/2021,YMF,3759,"Onions, Bulb",20,4000
11/1/2021,YMF,3759,"Onions, Bulb",20,4000
11/15/2021,YMF,3759,"Onions, Bulb",20,4000
7/26/2021,UNK,3759,"Onions, Bulb",10,4000
10/18/2021,UNK,3759,"Onions, Bulb",8,4000
6/7/2021,CVP,3266,"Onions, Green or Scallions-24 ct",5,2880
6/14/2021,CVP,3266,"Onions, Green or Scallions-24 ct",5,2880
6/21/2021,CVP,3266,"Onions, Green or Scallions-24 ct",5,2880
6/28/2021,CVP,3266,"Onions, Green or Scallions-24 ct",5,2880
7/5/2021,CVP,3266,"Onions, Green or Scallions-24 ct",11,2880
6/7/2021,HAF,3266,"Onions, Green or Scallions-24 ct",5,2880
6/14/2021,HAF,3266,"Onions, Green or Scallions-24 ct",6,2880
6/21/2021,HAF,3266,"Onions, Green or Scallions-24 ct",5,2880
6/28/2021,HAF,3266,"Onions, Green or Scallions-24 ct",7,2880
7/5/2021,HAF,3266,"Onions, Green or Scallions-24 ct",11,2880
9/27/2021,HAF,3266,"Onions, Green or Scallions-24 ct",10,2880
6/7/2021,CHO,3266,"Onions, Green or Scallions-24 ct",5,2880
6/21/2021,CHO,3266,"Onions, Green or Scallions-24 ct",5,2880
6/28/2021,CHO,3266,"Onions, Green or Scallions-24 ct",5,2880
7/5/2021,CHO,3266,"Onions, Green or Scallions-24 ct",11,2880
6/7/2021,NTN,3266,"Onions, Green or Scallions-24 ct",6,2880
6/14/2021,NTN,3266,"Onions, Green or Scallions-24 ct",11,2880
6/21/2021,NTN,3266,"Onions, Green or Scallions-24 ct",7,2880
6/28/2021,NTN,3266,"Onions, Green or Scallions-24 ct",5,2880
7/5/2021,NTN,3266,"Onions, Green or Scallions-24 ct",11,2880
6/7/2021,SGC,3266,"Onions, Green or Scallions-24 ct",5,2880
6/14/2021,SGC,3266,"Onions, Green or Scallions-24 ct",5,2880
6/21/2021,SGC,3266,"Onions, Green or Scallions-24 ct",5,2880
6/28/2021,SGC,3266,"Onions, Green or Scallions-24 ct",5,2880
7/5/2021,SGC,3266,"Onions, Green or Scallions-24 ct",11,2880
6/7/2021,YMF,3266,"Onions, Green or Scallions-24 ct",12,2880
6/14/2021,YMF,3266,"Onions, Green or Scallions-24 ct",11,2880
6/21/2021,YMF,3266,"Onions, Green or Scallions-24 ct",11,2880
6/28/2021,YMF,3266,"Onions, Green or Scallions-24 ct",11,2880
7/5/2021,YMF,3266,"Onions, Green or Scallions-24 ct",11,2880
10/18/2021,YMF,3266,"Onions, Green or Scallions-24 ct",38,2880
8/16/2021,CHO,3828,"Peppers, Green Bell",20,3500
8/23/2021,CHO,3828,"Peppers, Green Bell",20,3500
8/30/2021,CHO,3828,"Peppers, Green Bell",20,3500
9/6/2021,CHO,3828,"Peppers, Green Bell",20,3500
9/13/2021,CHO,3828,"Peppers, Green Bell",20,3500
9/20/2021,CHO,3828,"Peppers, Green Bell",20,3500
8/9/2021,LXF,3828,"Peppers, Green Bell",36,3500
8/16/2021,CLP,3828,"Peppers, Green Bell",10,3500
8/23/2021,CLP,3828,"Peppers, Green Bell",10,3500
8/30/2021,CLP,3828,"Peppers, Green Bell",10,3500
9/6/2021,CLP,3828,"Peppers, Green Bell",10,3500
9/13/2021,CLP,3828,"Peppers, Green Bell",10,3500
9/20/2021,CLP,3828,"Peppers, Green Bell",10,3500
8/16/2021,NTN,3828,"Peppers, Green Bell",20,3500
8/23/2021,NTN,3828,"Peppers, Green Bell",20,3500
8/30/2021,NTN,3828,"Peppers, Green Bell",20,3500
9/6/2021,NTN,3828,"Peppers, Green Bell",20,3500
9/13/2021,NTN,3828,"Peppers, Green Bell",20,3500
9/20/2021,NTN,3828,"Peppers, Green Bell",20,3500
8/16/2021,MLG,3828,"Peppers, Green Bell",20,3500
8/23/2021,MLG,3828,"Peppers, Green Bell",20,3500
8/30/2021,MLG,3828,"Peppers, Green Bell",20,3500
9/6/2021,MLG,3828,"Peppers, Green Bell",20,3500
9/13/2021,MLG,3828,"Peppers, Green Bell",20,3500
9/20/2021,MLG,3828,"Peppers, Green Bell",20,3500
7/26/2021,SGC,3828,"Peppers, Green Bell",15,3500
8/16/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/23/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",12,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/6/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/13/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/20/2021,SGC,3828,"Peppers, Green Bell",10,3500
7/26/2021,SGC,3828,"Peppers, Green Bell",15,3500
8/16/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/23/2021,SGC,3828,"Peppers, Green Bell",10,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",12,3500
8/30/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/6/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/13/2021,SGC,3828,"Peppers, Green Bell",10,3500
9/20/2021,SGC,3828,"Peppers, Green Bell",10,3500
7/26/2021,SGC,3828,"Peppers, Green Bell",15,3500
